id,name,artist_genres,artist_image
2RP4pPHTXlQpDnO9LvR7Yt,Lianne La Havas,alternative r&b,https://i.scdn.co/image/ab6761610000e5eb8c1b4f6daa33cab6310c0035
54l5FjSx6OSPe2Qv9g4LjQ,J.Views,future ambient,https://i.scdn.co/image/ab6761610000e5eb95a4877b24dd1000a0e30dd2
4EePV5BljRSXJnYww4d5Qa,Deluxe,electro swing,https://i.scdn.co/image/ab6761610000e5eb9601cd2f2c2e1cec890561b2
0bn8cJWYNORYFzNUxTb8n1,Speelburg,modern alternative pop,https://i.scdn.co/image/ab6761610000e5eba9e508944e3c822d5ef6a321
5Oc4knEQaid8K7AFqO5lHu,Selah Sue,belgian pop,https://i.scdn.co/image/ab6761610000e5eb970dabefa26d678c115f0fa2
6q94KewnCnut4Ta36dCoaB,Jake Isaac,folk-pop,https://i.scdn.co/image/ab6761610000e5eb73cf212fc44349f79daa2c2b
4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man,neo soul,https://i.scdn.co/image/ab6761610000e5ebd37c6045418dc479c99ade2c
687uV90slAsUbjIbwubUkP,Baby Queens,neo r&b,https://i.scdn.co/image/ab67616d0000b273ddba816524069f19989c6c2e
6xqpdCiMM646Q6nAD5n3vO,The Beach,indie anthem-folk,https://i.scdn.co/image/ab6761610000e5eb2929db1407c096d36cf5083c
0IfnpflOVEmRGxCKaCYPX4,Chløë Black,alt z,https://i.scdn.co/image/ab6761610000e5eb4f30fa556ea4a16cbd23b7ac
12fEKiRlSZ0eQTh6wzSsoi,Howard Mullins,,
3ApUX1o6oSz321MMECyIYd,Quinn XCII,indie pop rap,https://i.scdn.co/image/ab6761610000e5eb695a1945a0c36d5a70d570a2
5eTeHyszhixBkqm4L9xrjW,David Benjamin,dutch singer-songwriter,https://i.scdn.co/image/ab6761610000e5eb4e714e396130abc071016ae9
1yawxcvEJTTtsz2aX3yruE,Rilan & The Bombardiers,,https://i.scdn.co/image/ab6761610000e5eb44be208d43efd423f305e80b
2NcAM964xGRnKCoMAAk0zV,Gery Mendes,,https://i.scdn.co/image/ab67616d0000b27362e413acc54572926c56ac94
2EMmqQQmszsCXfVfMRibOQ,La Fine Equipe,french indietronica,https://i.scdn.co/image/ab6761610000e5eb8d79b130f2f59b38418fa25f
3FA3nPxGeKLkNHDePnL90l,Emily and The Woods,,https://i.scdn.co/image/ab67616d0000b2736c1c608433bbd8aeb1f75c78
5IppRAquE7RQdE9YmCKJ52,Sola Rosa,bboy,https://i.scdn.co/image/ab6761610000e5ebaecdce4f32b9d57a479f2bc4
2P1puQXmG48EVLBrHbum1J,Melody Gardot,contemporary vocal jazz,https://i.scdn.co/image/ab6761610000e5eb5983bc37586887f3832e73b0
2HGAZDmVV3GAH4XFAZdvSG,Isaac Delusion,electro-pop francais,https://i.scdn.co/image/ab6761610000e5ebde4438fe1b780627e6673b0a
6U98XWjrUPnPtPBjEprDmu,Don L,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5ebfd2973d1223ebefb570f32f4
32ogthv0BdaSMPml02X9YB,The Cinematic Orchestra,compositional ambient,https://i.scdn.co/image/ab6761610000e5eb9e2576943e27fcddc3bb3646
3mKsh4QEM6cFZZOAcDsNAh,Quentin Hannappe,,https://i.scdn.co/image/ab6761610000e5ebd79063f97e2e5ac8f6b392eb
2oofDquWt9tMCETKAHmhlG,Mocky,indie jazz,https://i.scdn.co/image/ab6761610000e5eb807e01235a5362e39a71c741
0q9kpdDkEA3H17gcRMjgVS,Elmore James,blues,https://i.scdn.co/image/ab67616d0000b2739edadae1fa36bbcfe53430fb
6cAtGdArQhrU7tTBoeWY3P,The Robert Cray Band,blues,https://i.scdn.co/image/b299463abe626d9297867d0ef43d1c4a594be7de
471Ycbmda1lAuLMscQvxMR,John Hammond,blues,https://i.scdn.co/image/c9bbbd47e7f2738970cd3d6409762ce374826192
7aExFIr0IHWO5aFjMrGwKw,Charley Patton,acoustic blues,https://i.scdn.co/image/1a676d0656947978521eda21e20ea16410f5880e
1NnRjWELSLqFONDhwc8VU7,Champion Jack Dupree,acoustic blues,https://i.scdn.co/image/90427f4c28da74441f7232b9a30f5e29503dd73d
5FWTu1MZdB5fjKif2rZldJ,Easy Star All-Stars,dub,https://i.scdn.co/image/ab6761610000e5eb05b547e452878a21e38bb1e9
1Q2mS59tFYLm2KGFoCgWN4,Samm Henshaw,british soul,https://i.scdn.co/image/ab6761610000e5eb6217f1847bdd683ee48a77b6
6qgnBH6iDM91ipVXv28OMu,KAYTRANADA,alternative r&b,https://i.scdn.co/image/ab6761610000e5ebca674f416a581a1b19f8150a
1g0fXhQMHAxlRyIBkCbuE7,Matt Simons,neo-singer-songwriter,https://i.scdn.co/image/ab6761610000e5eb09751b4010109e5820a59dbd
5qwjJYFloOYhI91q6xkTpy,Ashtraynutz,neo r&b,https://i.scdn.co/image/ab6761610000e5eb72c019f6c81f767d01aadb91
3b6TinIPahsS8iSCYAeinr,Galt MacDermot,,https://i.scdn.co/image/ab6761610000e5ebc7b4a38569897f2c145be8ff
6fmq5mv6HnduZdlTOEYBC9,Marcus Miller,electric bass,https://i.scdn.co/image/3842c32bf716985891b6944cc09838130a5888a6
023YMawCG3OvACmRjWxLWC,The Cat Empire,australian reggae fusion,https://i.scdn.co/image/ab6761610000e5eb9ac057c6ebd943d76dc6263a
1LeVJ5GPeYDOVUjxx1y7Rp,Unknown Mortal Orchestra,art pop,https://i.scdn.co/image/ab6761610000e5eb043caa3b5d1ec3aada9f7a6c
0VX4MyYhvKRtU1AZUVGLUZ,Nneka,neo soul,https://i.scdn.co/image/ab6761610000e5ebc2f3c2db3aa6f86aa810f7d4
1yNOfXGQNGjAynk77wv85x,John Lee Hooker,blues,https://i.scdn.co/image/6bcff0a9ed464621c433fb5d369c2164ebd3d2d0
1n02UdnML6G4wR162YsSRi,Nikki Yanofsky,canadian pop,https://i.scdn.co/image/ab6761610000e5eb9ed74ac39e4cb991108b4ee9
0c8mm66bWaIlx5jdUhyYne,PillowTalk,deep disco house,https://i.scdn.co/image/ab6761610000e5ebfe39434dfda4de0416809caa
5jwjD3u6qWw1PRh7YFpv4b,Jamie Lono,bossbeat,https://i.scdn.co/image/ab6761610000e5eb212c4a4948350a9f453d6143
6zZvfMW6XSPQcIeIdjHccY,Ladi6,kiwi rock,https://i.scdn.co/image/ab6761610000e5eb3439adbce5b8a6b6adcfe675
3zLGjfhmHwnsSJIzwfOTZ3,Naomi Shelton & the Gospel Queens,,https://i.scdn.co/image/a22a35bcf37d61ac56009bf4ed7349c7539a06e5
7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,belgian edm,https://i.scdn.co/image/ab6761610000e5ebd8ba69b2c39fcbe8bae260d1
5vUOpaF96QTRjj0o1ycWtz,The Six,,https://i.scdn.co/image/ab6761610000e5ebf27ec9f9ff2badbb244ffbde
20gsENnposVs2I4rQ5kvrf,Sam Feldt,edm,https://i.scdn.co/image/ab6761610000e5eb0193c3751b15e8d5153299ad
26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,modern alternative rock,https://i.scdn.co/image/ab6761610000e5eb7d994f7e137c10249de19455
3VEG6gxFIMfl4Cdog26avS,Bill Evans Trio,bebop,https://i.scdn.co/image/9ac6d198565813f217ef6ae116f7eee5ce5b67ef
3GpMtIOC5ZLvMBMI7IxPvA,Art Pepper,bebop,https://i.scdn.co/image/5afd5afc98df23a4409780dc2aa537bc3ee200fb
6GB5ciGInIXxCbTrqdgz1W,Amazonics,coverchill,https://i.scdn.co/image/ab6761610000e5eb91ab4fffea3223145e2c4b65
4hWemhS0wdtP6EHKz8u4fA,Made famous by Rolling Stones,,
2OfhO7rFJyxPWi4zqy9HxJ,Glambeats Corp.,coverchill,https://i.scdn.co/image/ab6761610000e5eb72199c5ceb066d6c03eb8ad1
1q66oVc7ZO3bFndFCAuOOd,Cris Delanno,bossa nova cover,https://i.scdn.co/image/ab6761610000e5eb91513ca686edcb58af686135
4DpQLwz0jhUU7wuT9phTlD,Sarah Menescal,bossa nova cover,https://i.scdn.co/image/ab6761610000e5eb20c0c0a4bced832531de3321
0wf8Rn6bjZgEkKp0eV9omw,Groove Da Praia,bossa nova cover,https://i.scdn.co/image/ab6761610000e5eb5289c2d3c103cc6f27abb6b7
2I249TtxmsnLu3VO6m9eZQ,Jingo,coverchill,https://i.scdn.co/image/ab6761610000e5eb23d15a40909e11aabf94a1b1
3YjZTHCdNUGCIAMMXzcQjV,Scubba,coverchill,https://i.scdn.co/image/ab6761610000e5eb4600f2635beee96608e5806e
48eBlQXonG4CHpDSshfblU,Apollinare Rossi,coverchill,https://i.scdn.co/image/ab6761610000e5eb475dc3be5d509e23e80a3ad1
5lCJFwR3miqkXQ49oV0vpt,ambinate,substep,https://i.scdn.co/image/ab67616d0000b27391a91ca8775716caa5c4135d
03YhcM6fxypfwckPCQV8pQ,Wes Montgomery,hard bop,https://i.scdn.co/image/e0fcfb2e4dbb9cb9c408ba7fad9bdd3526ef6ed8
0ZqhrTXYPA9DZR527ZnFdO,Wayne Shorter,contemporary post-bop,https://i.scdn.co/image/07bc883564ad92b8b04edc9acfc1a65625aba041
31NF3yc9DoAdh2bgR6mY04,Chico Hamilton,jazz drums,https://i.scdn.co/image/046400f18d7fd4174244031e0459f483a394f65a
6DEfX2tZzx9iANmaErvLGf,Jan Johansson,swedish jazz,https://i.scdn.co/image/2fdee59f12677945764015162a93f570cd812598
0RDC2Krd2nmqseGx5C8PQz,Kllo,aussietronica,https://i.scdn.co/image/ab6761610000e5ebb1a15c509998d4cfcbdd3343
1J6JaPeWiuT4oEa4oiEALf,Jaimi Faulkner,,https://i.scdn.co/image/ab6761610000e5ebaccff4b63a55c8d5120f0ecb
2Z0C7qK0pyGisO8LIWbgVq,Sekuoia,danish electropop,https://i.scdn.co/image/ab6761610000e5ebf8c3b7869bac85241df2df3a
2xxyuUOZJxayJDF6SxLG2K,Akua Naru,jazz rap,https://i.scdn.co/image/ab6761610000e5eb8180b89c5ae3f2e6d6a5bdaf
3UcDmN34xqN0zyMFZkY3jk,Nick Hill,,https://i.scdn.co/image/ab6761610000e5ebcca597b9173fda8c47716c3d
7wyBxBXLVLaiF2jxHCpvTe,Koop,jazztronica,https://i.scdn.co/image/ab6761610000e5eb460400163afd05ecf70ce1ed
1uiEZYehlNivdK3iQyAbye,Tom Misch,indie soul,https://i.scdn.co/image/ab6761610000e5ebb4cda8ca152d4f434f677992
2tPR0lWEWNyDUHPeVEhewu,Radio Citizen,nu jazz,https://i.scdn.co/image/ab6761610000e5ebc4dd907d8e7869d7ba5ccff9
5G2CuV8p3yxLeCdLPR2z40,Flearoy,,https://i.scdn.co/image/ab67616d0000b273e16642105c3409bbcf035e2a
2xcyMeQhPSRjXrSVZDkVGo,The Bahama Soul Club,bboy,https://i.scdn.co/image/ab6761610000e5eb380485463f2adbc0e4d95535
4C50EbCS11M0VbGyH3OfLt,Bahamas,canadian indie,https://i.scdn.co/image/ab6761610000e5eb9b253d0247e6d9336bc16386
3x8FbPjh2Qz55XMdE2Yalj,Nick Mulvey,british singer-songwriter,https://i.scdn.co/image/ab6761610000e5eb789ebf2b466da35359f36868
2xGCGoulmU85qYdpb2Z4xx,Elliot Moss,nyc pop,https://i.scdn.co/image/ab6761610000e5eb1ce4ac7498d8f8283b2a014d
2hWr3AjjKOCVmWcwvuT4uM,Angie Stone,contemporary r&b,https://i.scdn.co/image/5b128023e8c83a475685b6b796c35b6db0d17e57
4EcU2HNbZRTLap5UPcfMfb,Yarah Bravo,,https://i.scdn.co/image/ab6761610000e5ebe34c97fd133c86afdffef650
1VgjAK52kjkQJQQRhTn02t,Moonchild,indie soul,https://i.scdn.co/image/ab6761610000e5ebbebc129c3103095f7814c915
7I8BxUfCpatAEGPAGGpyEF,Jamie MacDowell & Tom Thum,beatboxing,https://i.scdn.co/image/ab6761610000e5eb85f44884b0c708a4b3545b05
3iKatcdLBE1YxiAyvcow4w,Ephemerals,,https://i.scdn.co/image/ab6761610000e5eb3655011c95cb38d7c2960734
497rp5TEzJffeBnUT0BeE1,Mammal Hands,contemporary jazz,https://i.scdn.co/image/ab6761610000e5ebf7ab5ab64a9ddb4c93d98e13
01MCfAd6sRXB2I2uCVVB2E,Ark Life,,https://i.scdn.co/image/ab67616d0000b273509d31f4846d6f785661137c
3cZ3iH61r1E6iuupRwaGRL,Tuomo,finnish jazz,https://i.scdn.co/image/ab6761610000e5ebda00670565788f251858c57c
6kBlEsdNeNW2qnmW56xDhx,Typhoon,dutch hip hop,https://i.scdn.co/image/ab6761610000e5eb3416912d7d51b364a1beac48
2N5BJEXSPup1i4j2xiGZFP,Frameworks,,https://i.scdn.co/image/ab6761610000e5eb4edb587a6970f13a6dca657c
3kdU3J8t1HUPZqFyScP8SF,Alex Vargas,danish pop,https://i.scdn.co/image/ab6761610000e5eb21daaf32b9f6dc0faaea6a05
2t2pc7Z5QIXAHkLsrBOKwg,Danny G & the Major 7ths,irish pop,https://i.scdn.co/image/ab6761610000e5ebc58f844a26262dc9aebe14c3
6jOz2B9qeID4dLP1o8bFGf,Crazy P,deep house,https://i.scdn.co/image/ab6761610000e5eb439fef2b024ba3bd36945659
5zJ7I3xDQchwV1T5SmScwS,Purple Ferdinand,neo r&b,https://i.scdn.co/image/ab6761610000e5eb633b47d90393facbbc746edc
08aFPvLuNioTMnz2DcNMvg,Facção Caipira,brazilian blues,https://i.scdn.co/image/ab6761610000e5eb6dddbcaf53ab3679271ece8d
4xqwWowzI5uXMzriFsfm78,OnCue,indie pop rap,https://i.scdn.co/image/ab67616d0000b273821114260245112007924581
3s1p9e82dJbWxoCo4LtPp7,Toska,,https://i.scdn.co/image/ab6761610000e5eb1897bea6e34614b755e095f4
1ga4lWS7NtKo4r9jNSWumc,Alice Russell,bboy,https://i.scdn.co/image/9a4238519034784a61937477a2ed89f671108da5
0hirZ8kPPdM9pzXpoagB4w,Marlena Shaw,,https://i.scdn.co/image/b870b6eeb93b649a25fa92e4affcd7b10f2e38d1
0j8gclZl8amrxyH2PORS7U,[re:jazz],acid jazz,https://i.scdn.co/image/ab6761610000e5eb790bc5fe358cc2881082a690
0uRdK8gy7fXJGRywrlmPM7,GoldFish,cape town indie,https://i.scdn.co/image/ab6761610000e5ebbdda317f63c5d23255eb7248
2FwDTncULUnmANIh7qKa5z,FKJ,filter house,https://i.scdn.co/image/ab6761610000e5ebfa5d216436dd6503ccb46cc1
0x7rqFHFpWOBpYVJ1URgSC,Parson Jones,,https://i.scdn.co/image/ab6761610000e5ebde7783412afef7a7a899b410
78xUyw6FkVZrRAtziFdtdu,The Roots,conscious hip hop,https://i.scdn.co/image/ab6761610000e5eb7e92a85b9e31236380cd38f2
4TIrC99WSg0tOtBCGDjMRY,Boogie Belgique,electro swing,https://i.scdn.co/image/ab6761610000e5eb0460e6a4b1a38c2af98048bb
4ivWBGJNCOHRW12NY4RsjQ,Urbs & Cutex,,https://i.scdn.co/image/ab67616d0000b273c5a686641d3f49ea4330f0bb
6hJtgCB3L5cnJSND7sp6GU,Dam Swindle,deep house,https://i.scdn.co/image/ab6761610000e5eb9b23b9dcfdf9c47d8ebb82de
68l2i6GeNtwQlhKS59u5bu,Paul Desmond,bebop,https://i.scdn.co/image/87db29f66c8b57d93f06887967bbe325e40f7e49
4l8xPGtl6DHR2uvunqrl8r,CAN,experimental,https://i.scdn.co/image/ab6761610000e5eb5cf2f3f47eceb202e7166078
4RUjXpY1miotoKFF76r6gm,Natural Self,bboy,https://i.scdn.co/image/ab67616d0000b2736d782da754e14f4758e388a9
65dGLGjkw3UbddUg2GKQoZ,BADBADNOTGOOD,canadian modern jazz,https://i.scdn.co/image/ab6761610000e5eb61d28b161209f1ee239fdafa
6rraVXdxH4IFKSihvcoL2r,Hidden Jazz Quartett,,https://i.scdn.co/image/ab67616d0000b27393062eb9b946a6cf3ffd5c48
2JM2yzMSOgq7VeG6nKm3PY,Alekesam,la indie,https://i.scdn.co/image/ab6761610000e5ebefd7161c837cb4ffdd72f590
57FbfTkxFU7crAkIEtioth,Bobby Bazini,canadian pop,https://i.scdn.co/image/ab6761610000e5eb95ce444d4d2dce855f13ddf4
3fZgTHf9UHEA1oLYLEhnk2,The Mouse Outfit,manchester hip hop,https://i.scdn.co/image/ab6761610000e5eba273957e1ede5d85ddc9e86c
2WQfN2pT1Aw8uFYqVr8DEe,Freddie Cruger,,https://i.scdn.co/image/0167a36c2481aad56665af557eb0819da0eb60ec
1ILwJ5zliBLMsRARQJjOMp,Aim,electronica,https://i.scdn.co/image/ab67616d0000b273c80241df1db25b8a617b60f6
0fTHKjepK5HWOrb2rkS5Em,Freddie Hubbard,bebop,https://i.scdn.co/image/26e32b5ccf23535b99174af74eb7b8cb6ae7724f
1pBuKaLHJlIlqYxQQaflve,Benny Goodman,adult standards,https://i.scdn.co/image/750c81eeb00d7a4a618bcebe9f0a7f4250a282e2
726JMjrIHRmFlK73VNRqWU,Toussaint,,
6LHsnRBUYhFyt01PdKXAF5,Bob Moses,canadian electronic,https://i.scdn.co/image/ab6761610000e5eb05160aec0fc3da915f1230ab
5uNCGgWH5Id1cW8kh9Sc67,Fatima,indie jazz,https://i.scdn.co/image/ab6761610000e5ebb701ae72818e4aff1c68b6f7
0I0pGHj36QgKwEck9Ijbiy,Furns,danish electropop,https://i.scdn.co/image/ab6761610000e5ebf5430f138ec0c004c4dd26e9
6107PIkQDuEUcdpZqSzQsu,Atlas Bound,neo r&b,https://i.scdn.co/image/ab6761610000e5ebc10b9601c6f23af61e4ffa1a
4quFKN9tkMu9ExIfUBp4M4,Shivum Sharma,indie r&b,https://i.scdn.co/image/ab6761610000e5eb7dd4d3e1b6307ad6c8c6ca02
2YwPMfgNYeDjbkGI7PwZ3K,Ben Khan,uk alternative pop,https://i.scdn.co/image/ab6761610000e5ebdd4cbbf73765f62b7f4a6a15
02Ok0rA4DUmpWuALgD54iY,Joel Baker,indie anthem-folk,https://i.scdn.co/image/ab6761610000e5ebf5e229bd5b29d6459b793863
1jYPZvaIkl6LoRFFcXeJa2,Perquisite,,https://i.scdn.co/image/ab6761610000e5ebfaa6fedeaacb60eff73aa65f
6gLJyfabNAw0lcP5BaBht7,80s Casual,,https://i.scdn.co/image/ab67616d0000b2737269f57402b1e8adba623a03
4FACbWdKut8dlKeBR2O6QN,Twinset,nz jazz,https://i.scdn.co/image/ab67616d0000b273895c884715fb1001d84fdbbc
2RNUVT2Tl938bULcNzDRNw,Funki Porcini,downtempo,https://i.scdn.co/image/ab67616d0000b27345dbb030c8f717f3b593f386
4qMSoir615wtgVxQn9fLZ2,Protassov,nu jazz,https://i.scdn.co/image/ab6761610000e5eb3c0916f66841127cb033b068
0oBsnAC3fzYkTHF3bkfNx6,Phony Ppl,alternative r&b,https://i.scdn.co/image/ab6761610000e5ebb658dcfdfcaf59488eabcdc2
7pXu47GoqSYRajmBCjxdD6,Vulfpeck,ann arbor indie,https://i.scdn.co/image/ab6761610000e5eb3f8c36a57018e5221c8c458c
0quxTLpktFyiRP853em5Fn,Jon Kennedy,trip hop,https://i.scdn.co/image/ab6761610000e5ebc84fe88a309a3a75e110f3c8
3EpmmPtV7DduqNmeqaADIm,Astronomyy,indie poptimism,https://i.scdn.co/image/ab6761610000e5eb44dcccf59b6ba2a9df1146ba
3U5oimD8ITVHMJQoxypQPN,Nostalgia 77,bboy,https://i.scdn.co/image/ab6761610000e5eb7e6abedd06b94cf1b754767a
1gH9xoeNySnEkCtR2kbPiQ,Swindle,purple sound,https://i.scdn.co/image/ab6761610000e5ebdcdb035dd4f569f3dc399d3c
2RwfRD2vlkdztGtVXENShq,Chelou,uk alternative pop,https://i.scdn.co/image/ab6761610000e5eb996863961db565a4a1caa314
1bSCGVnnijnSf8R9maUeJ9,Camille Yarbrough,psychedelic soul,https://i.scdn.co/image/ab67616d0000b27304f172c4cdedfa6f813b0c57
0DkOD427BCfr11yQVvfqU9,DJ Cam Quartet,jazz quartet,https://i.scdn.co/image/ab6761610000e5eb8d5bccdc108f1fc77e59a578
6XItHNeKXecnFpkJHOn5JL,Syl Johnson,chicago soul,https://i.scdn.co/image/ab6761610000e5eb6e679e0075570379a161cad7
1q6CJpl89vkfPuYnRqKl5H,Anthony Valadez,,https://i.scdn.co/image/8a43930b8ccfab570651de597a689c6222b24d21
5yAyZa2e9KTHLsxSOMDmrC,Katalyst,jazz rap,https://i.scdn.co/image/ab67616d0000b273ea5260e430205ce123ac894d
2vf4pRsEY6LpL5tKmqWb64,Elderbrook,uk dance,https://i.scdn.co/image/ab6761610000e5eb2d25adbc1590bb250bd3ee6c
1obN0tdFHKgmB2QyiM9Gqa,The Limp Twins,bboy,https://i.scdn.co/image/ab67616d0000b273a017731a01afe52d7db9d602
5moJNCJeiNwuQAhDLJXULs,Incognito,acid jazz,https://i.scdn.co/image/ab6761610000e5eb3eac0dc5ccdd100602c5e22c
4YrKBkKSVeqDamzBPWVnSJ,Basement Jaxx,alternative dance,https://i.scdn.co/image/ab6761610000e5ebac0f8fdcdc149ac75d3d672e
72tRiBHei5G9M8it4h4sfC,Oddisee,alternative hip hop,https://i.scdn.co/image/ab6761610000e5eb7107fa871c65e7abbff237d6
3OJGG2blZ0c3YTOMSKZaHj,Keith Jarrett Trio,contemporary post-bop,https://i.scdn.co/image/ab6761610000e5eb6800238f791f0731510680a8
7sBx432MZn1MzHeYHAA5qr,Scott Hamilton,jazz saxophone,https://i.scdn.co/image/20433e7172a4e2c56c7ce31c4c55f641c6e45379
2QX8yUROOnWTSLFg4sZ9Gg,Bill Charlap,jazz piano,https://i.scdn.co/image/ab6772690000c46c085ea3e90abe84f659e6f9eb
5ncBRFyyylFng7kQJaRXN0,Wynton Kelly,bebop,https://i.scdn.co/image/ab67616d0000b27399f4dd19ff152eb8a379afcc
6dUZplQfg5blo0h9HiJ94d,Tommy Flanagan,bebop,https://i.scdn.co/image/c68fcdfc2f1bf369586702522f9b4febd35e8847
6WlZKlAR4zNkqXreMiZ2aK,Oscar Aleman,argentine jazz,https://i.scdn.co/image/ab67616d0000b273b87b7599b26511474d95cae0
5mQGacj97PLCoX9YOEGf0Q,David Hazeltine,modern jazz piano,https://i.scdn.co/image/894f4f2ce7d72d896d728fe764d2d7211c0173e3
2dRsXWVnkku2cMDtV1h6NP,Stanley Turrentine,bebop,https://i.scdn.co/image/a74c855c1735198f50ae9a391d01b353da802e74
6aIBBSprVv4xXTT6vzONXU,Eric Reed,modern jazz piano,https://i.scdn.co/image/e1e27c4f3e2ca75f32d8487842612733008e661b
6Zq5ky484xYTgxE6dQ8yHh,Mulgrew Miller,contemporary post-bop,https://i.scdn.co/image/7c5f55209e0ebc6867ae8078073eb567edbd6e8b
6G4hVmXKJ9NW5JecncK89f,Phil Woods,contemporary post-bop,https://i.scdn.co/image/a5f0f960df39f4f7a66fb8343e08e3f570e3e276
4vKCAkbdulcqatglgbi5CG,Roberta Sá,bossa nova,https://i.scdn.co/image/ab6761610000e5eb1e9910ce1a8642793fe45807
5Bn4jYRlfMfbxVwfPDGeL8,Hamilton De Holanda,bandolim,https://i.scdn.co/image/ab6761610000e5eb060f865d6ae6b95618c9f753
0cv8X9QNT0s3OHfVVeNWkM,Luciana Souza,brazilian jazz,https://i.scdn.co/image/e7f59ec4e54c778dcd46d8ca786a0d209e5102eb
5eTFGhsuJJrmwAF2ttmgOl,Guinga,violao,https://i.scdn.co/image/ab67616d0000b27306931ccf41e06d5a9d3cb2ac
2vI9KFm0fwSfPrpEgOeIbq,Brad Mehldau,contemporary jazz,https://i.scdn.co/image/ab6772690000c46cd0c4c0a228919f95e3460247
5Xi6LikdXrsu4boWVR03Uo,Léa Freire,brazilian modern jazz,https://i.scdn.co/image/ab67616d0000b273aebdd11f9edfb064f62c6add
2EsmKkHsXK0WMNGOtIhbxr,McCoy Tyner,contemporary post-bop,https://i.scdn.co/image/7e2bd902ed5263eb9c603cd56cc0545c8d44c1a4
338mC0yGyX0C9of8QMJ5hK,Gene Ammons,jazz saxophone,https://i.scdn.co/image/4dd5f19e9a4e051d8b08dd5f262635f2d7542b5d
3wozHMPLuqajGrQWyiwrxT,Martin Wind,jazz double bass,https://i.scdn.co/image/ab6761610000e5ebaab7f44aadfb05e3d20b54ff
6dz608P8sHylVvVVo5OLx2,Marcus Roberts,jazz piano,https://i.scdn.co/image/34fb2d594716fe70391d06294596ac92fcf53a65
5gYIhpLwCYoxh3V8KANZpI,Beegie Adair,christmas instrumental,https://i.scdn.co/image/ab6761610000e5eba5041d108685e8fd79413be1
3kfAk1i7bmKvhjBoGEAQqy,Jan Lundgren Trio,jazz trio,https://i.scdn.co/image/f527dd5e053bceed0b1546386a7c0fd4c377b75d
0Vz0vgVrclNJlHBLrgjklY,Kenny Garrett,contemporary post-bop,https://i.scdn.co/image/ab6761610000e5eb1ce6b487330a671a530dd22f
063xkuRULzZu8fcoPR2rKR,Lou Donaldson,bebop,https://i.scdn.co/image/ab67616d0000b273d94380c918abb94d55758650
4MpC29z5Qh5dAfTGXJ9jb7,"Tommy Flanagan, Ron Carter & Tony Williams",,
5OrAzdkis91EndJhMLu42l,Dan Cray Trio,jazz trio,https://i.scdn.co/image/ab67616d0000b2736701cd42478bc9c0712c4a51
1caVPl46Ta6C8DYns5AAuo,Marcus Gilmore,jazz drums,https://i.scdn.co/image/e8e9894d4ffe3bd218b14a1d65b1133faeafec92
2UuKUaomk3bZ0nHM3Y3FdW,Bud Shank,jazz saxophone,https://i.scdn.co/image/c58c35332ec4063a6578c538438ee248638ae0c2
49zXTngyUTielHTbbH5YKs,Roy Hargrove,bebop,https://i.scdn.co/image/99578663e0c86be55bc8686b6bc571eb5712884b
3uaHfXYx9Fh4HjqMbrWn5S,Joshua Redman,contemporary jazz,https://i.scdn.co/image/ab6761610000e5eb02b7d7003f26e6f3bfbb28f3
1gqL9JWgVW2O87KbYWPNbC,Bob Berg,jazz saxophone,https://i.scdn.co/image/b26575dc9a80ab7ee12b47a27f245f39494a7a7f
2q37Nw8NND2z1T1KU5XVfn,Christian Scott aTunde Adjuah,contemporary jazz,https://i.scdn.co/image/ab6761610000e5eb36d717e648ceaade8c9667f7
38C3okxv3fyyOIQUVPCdGX,Lee Morgan,bebop,https://i.scdn.co/image/7ae8008be49cf02b1a004b953b245b5ad56843cf
2I5A4xP3QGJEDKGhhXMAVr,Jacky Terrasson,german jazz,https://i.scdn.co/image/0857764b5d32e1ef753fe152c900b70edd092409
187xgSpsFH8mMbAcoCW0zE,Billy Paul,classic soul,https://i.scdn.co/image/ab6761610000e5ebc7a711a3d016337b5f5905aa
2OeN0JVfTWYog354hHhQ2S,"Paul Jackson, Jr.",smooth jazz,https://i.scdn.co/image/ab6761610000e5eb04e5fdddac06cf2a89250166
2OIuUCT4X13OZg9tblSQHf,Jay Soto,smooth jazz,https://i.scdn.co/image/ab6761610000e5eb07c905688856138c7137fdc8
5otYi67C7LuemeGm2yIA3R,Typesun,jazztronica,https://i.scdn.co/image/ab67616d0000b2735f8b8af58b7c396f4235ffa0
1fPAqwwH74xTD38C3yEEdP,Tied & Tickled Trio,german electronica,https://i.scdn.co/image/2e2baa96d1872bb05d4e0afd211b167e1bedc0a4
4Rj2COYs5hQsw8rYIxSviz,Hidden Orchestra,compositional ambient,https://i.scdn.co/image/ab6761610000e5eb18adc9b45f0c57bfae1d08cb
37J1PlAkhRK7yrZUtqaUpQ,Caravan Palace,electro swing,https://i.scdn.co/image/ab6761610000e5ebdedbe7030797b73b6a77e39f
75GlHUh2Mr5IthCCRptIQV,DJ Logic,jazztronica,https://i.scdn.co/image/ab6761610000e5eb1df40991ffe38a46fe848c9c
